timeOpen,open,high,low,close,volume
2025-10-23,0.322582302515579,0.323837115061123,0.313422433077934,0.314186594974089,2063795719.68576
2025-10-24,0.314186594974089,0.315174799890063,0.303402101423227,0.303916961580581,2563547388.08975
2025-10-25,0.303916961580581,0.304241282369853,0.294320727797355,0.297140275684417,2766724232.17582
2025-10-26,0.297140275684417,0.301716903248153,0.294380277991254,0.300436767297062,2268684277.74475
2025-10-27,0.300436767297062,0.302419591709418,0.297899470381109,0.298430907522539,1935264954.99024
2025-10-28,0.298430907522539,0.299950607107763,0.293619490426744,0.295716764432178,2001855066.68644
2025-10-29,0.295716764432178,0.298620510446753,0.291855503495651,0.296365280639995,2261924092.56064
2025-10-30,0.296365280639995,0.298558993680421,0.288430824526626,0.292600547244078,3300226046.77231
2025-10-31,0.292600547244078,0.296856020336738,0.292395329084025,0.296393491861513,1448893976.25162
2025-11-01,0.296393491861513,0.298483387150287,0.295116355915317,0.29754792085329,832152106.623863
